review_id,weighted_vote_score,language,review_text,date,recommand_or_not,reviewer_steamid,reviewer_num_reviews,steam_purchase,hours_on_record,hours_at_review_time,num_of_people_found_this_review_helpful,num_of_people_found_this_review_funny,num_of_reply,written_during_early_access
149135943,0.481481492519378662,schinese,不玩真男同吧（  summer pocket并感,2023-10-29 23:45:33,Recommended,76561199036690114,7,True,43.92,7.32,0,1,0,False
149135924,0.5,schinese,立绘好评，剧情还以为和《hello world》反转再反转，有些剧情确实感觉莫名其妙的。,2023-10-29 23:45:11,Recommended,76561198279936688,7,True,9.37,8.65,0,0,0,False
149135780,0.5,schinese,可爱,2023-10-29 23:43:04,Recommended,76561198078688350,17,True,10.67,10.67,0,0,0,False
149134906,0.5,schinese,诸君，我喜欢HE,2023-10-29 23:30:19,Recommended,76561198125384737,8,True,8.92,8.25,0,0,0,False
149134688,0.5,schinese,令人感到遗憾的一部作品,2023-10-29 23:26:59,Recommended,76561198974754991,10,True,12.93,12.93,0,0,0,False
149134512,0.5,schinese,好玩 好 补足了在ATRI里的遗憾 太好了 没玩过ATRI的非常值得一玩 玩过ATRI的不得不入手 好好好,2023-10-29 23:24:22,Recommended,76561198844124874,34,True,9.18,8.37,0,0,0,False
149134050,0.527559041976928711,schinese,GINKA太可爱了，能不能出后日谈啊！！！,2023-10-29 23:17:27,Recommended,76561198976457462,46,True,599.35,11.77,1,0,0,False
149133795,0.5,schinese,喜欢,2023-10-29 23:13:36,Recommended,76561198285366573,11,True,10.8,9.55,0,0,1,False
149133703,0.5,schinese,这个质量及格了，起码及格了,2023-10-29 23:11:57,Recommended,76561199034267522,5,True,9.72,9.72,0,0,0,False
149133099,0.5,schinese,虽然不如前作，但总体来说还是不错的,2023-10-29 23:03:25,Recommended,76561199206328736,1,True,14.23,7.93,0,0,0,False
149132979,0.5,schinese,对我来说剧情还是不错的，单前篇剧情是真的好，但是也是真的刀，尤其是结尾。后篇为了好结局有点强行圆回来的那种感觉（突兀)，而且后篇有些剧情处理的有些微妙（海滩上的莫名的一个刀），导致玩到结局就有点缺点味道、少了点东西的那种不是很圆满的感觉。（我玩到结尾的时候就感觉少东西，完全没有那种完美结局的通畅感，有点堵得慌）总体来说还是不错的。值得一玩。 呜呜呜，我的ginka，呜呜呜,2023-10-29 23:01:34,Recommended,76561198240527250,2,True,6.73,6.73,0,0,0,False
149130798,0.545454561710357666,schinese,"  发售第一天就买下来了，花了几天时间断断续续地才推完。   首先，Ginka真的超级可爱，这点帅毋庸置疑的，虽然说配角确实有点小崩吧，但是我保证，有关Ginka的一切CG，立绘，都是顶尖的。   其次就是剧情这方面了，体量小内容多容易干烧玩家CPU，叙事杂乱，这些都是他的缺点，但是这都是当你作为一名游戏评鉴师来看待这个游戏时才会有的感觉，当把自己带入男主视角之后，我切实感受到了心脏病的感觉，很难受（特别喜欢在上一秒惊心动魄，悲伤难受到极点的时候切甜蜜日常或者回忆，给我一种可持续性的心脏骤停感）这也是花了几天才能推完的原因，得花时间消化内容与感情，许多内容和设定其实是能猜到的，比如Ginka的由来，但也有很多让我猝不及防的反转（一开始我还以为男主是什么魅魔体质，怎么谁都能在他面前脸红一下并发表奇怪宣言，草二！！说的就是你！！）还有就是各种，上一秒和你嘻嘻哈哈的朋友下一秒就能直接上来淦你，上一秒还在追杀你的boss下一秒就能和你促膝而谈，一起去攻略更大的boss，我的小心脏真的受不了一点，银花和Ginka的关系也没有得到很好的描述（涉嫌剧透所以算了），但也因此，人物的形象也更加饱满了，他不是一个脸谱化的形象，更像是一个人，既是缺点也是优点吧。   最后一段翻来覆去的去世真的太难受了，这种绝望和无力感，上一次体验到这种感觉还是在9nine雪雪雪，但是这两种无力感又是不一样的，被与一噶掉和被自己爱的人噶掉完全是两码事，求婚那一趴我差点以为，我去，终于，果然，她心里还是有男主的，眼泪都出来了，结果最后还是emmmm，每一段我都得歇五分钟才敢点进下一段，代入感很强，已经想死了。银花和Ginka相比确实不太讨喜，虽然也很可爱，但是比起Ginka的单纯的感情，银花心里的感情太过于复杂了，口口声声说着巫女的责任，但其实还是对流星有感情的，可惜她不能承认。不然银花完全没必要付出这么多，花铃妈妈也是（这一家子都有点别扭）   剧情真的缺少爆点，哭不出来，本人是属于泪点爆炸低的类型，玩柚子社那种白开水剧情都能流两滴泪的那种类型，全程我的感情起伏就是，好耶！Ginka太可爱啦！不会吧。。。担心ing，真来啊？！！心肺骤停，啊果然，呜呜呜呜呜，最后在松一口气和绝望和难受之间反复横跳，以至于到最后的催泪点的时候完全哭不出来，只是由衷的感觉，这样就好，这样就好。   最后就是，我的最后的甜蜜日常呢？？？？？我的情侣日常呢？？？？？结尾铺垫了那么多，什么双方父母都同意了啊，十指相扣啊，花铃变得特别宠溺银花啊，我真的很想看啊啊啊啊啊啊啊 我好不容易跨过千难万险一命通关终于看到流星和有感情的银花修成正果 ，最后就给我补个六年前世界线变动（CG确实好看，很美）我看ED的时候超级自信后面会补个类似于后日谈的东西，还在期待有没有什么婚纱CG啥的（一般来说都会有的吧）结果没有，我都不打算打BE了，但是没有我想看的东西，想想ATRI的前车之鉴吧，也许有个TE呢？然后我把所有的死都作了一遍尝试达到BE，结果你告诉我HE就是TE,我真的，那中间这六年的糖谁给我补啊？？？前翼社你不要不知好歹速速出FD给我补充糖分，我现在就要看流星光明正大的和Ginka发糖，之前因为流星高一Ginka小五，流星还是太保守了，现在能一起长大然后结婚了多好啊，青梅天下第一！！   总之，我对《Ginka》是偏向推荐的，画风一流，但是好像也只是画风一流了。。。 只要你不抱着一个游戏鉴赏家的角度去玩这款游戏，相信你一定会有死去活来呼吸困难心脏骤停的游戏体验，什么叫百分百带入男主啊？其他游戏做得到嘛？",2023-10-29 22:31:16,Recommended,76561199514531286,1,True,11.5,11.38,2,0,1,False
149130782,0.54356849193572998,english,Wake up there is no cute bride for you.,2023-10-29 22:31:05,Recommended,76561198061786744,50,True,9.65,9.65,3,0,0,False
149130658,0.5,schinese,值得玩的作品和优秀的作品不是同一个概念。 本作选项不太符合逻辑，HE的选项却是BE。 开头就布下不可解的悲剧种子，无论男主的心脏病，ginka终要消失，不断暗示我们既定的悲剧，描述再多和ginka发在多的糖都无济于事，因为噩耗终究要来。这也是我奇怪为什么有个选项不是和银花一起离开梦境，而是沉溺在美梦里才是HE，不应该想前发展吗，为什么沉浸在美梦而不面对现实。 前半部分的对称设计非常不错，男女主都为了彼此而失去，双方都失去了最重要东西，虽说献上自己的生命却也是为了自己内心的私情，愿望的意义我感觉也非常好，与绝望对称。既然设计了这么多的痛苦，总要欲扬先抑吧，或者有什么契机，结果NEXT部分对于这些矛盾的解决又让本作落入俗套，ginka家几百年未能解决的事情，为什么男主就解决了，又是通过轮回，梦境，最后通过一个新的世界线作为TE的结尾，实在仓促。让我们做这么多没有意义的梦究竟是为了什么，突然出现的新世界线，他们两的重逢，根本就没有体现处他们千辛万苦所换来的感情与珍贵，说到底，文本没有阐释清楚ginka为什么会如此爱恋流星，流星的寓意也没有说清楚。但是不妨碍本作值得一玩。,2023-10-29 22:29:07,Recommended,76561198946710049,9,True,21.1,20.67,0,0,0,False
149130543,0.5,schinese,好,2023-10-29 22:27:27,Recommended,76561198903259187,65,True,9.3,4.75,0,0,0,False
149130418,0.523809552192687988,schinese,一次性推完，ginka和男主的羁绊描写的不够，不必要的对话太多，所以感觉玩完并没有太多内容。后面剧情撕裂感还有点严重，中规中矩，想法挺不错，写的有点不行，总的来说就是一条路写下去感觉不够深刻，很难共情。无意联想island和summer pockets（笑）,2023-10-29 22:25:53,Recommended,76561198866806950,23,True,11.9,11.85,1,0,0,False
149130302,0.5,schinese,zbc,2023-10-29 22:24:11,Recommended,76561199211193775,4,True,11.4,7.05,0,0,0,False
149130247,0.515801310539245605,schinese,银花：[spoiler]为什么要举办夏日祭！！[/spoiler] 流星：[spoiler]感谢您宝贵的时间。[/spoiler] ginka：[spoiler]只要是我能做到的，我愿意做任何事！[/spoiler] 草二：[spoiler]你这个人，满脑子都想着自己呢。[/spoiler] 我做的对吗，家人们,2023-10-29 22:23:33,Recommended,76561198214676177,31,True,7.72,7.72,1,1,0,False
149129985,0.5,schinese,我太爱Ginka了,2023-10-29 22:19:07,Recommended,76561199254016656,4,True,6.72,6.17,0,0,0,False
149129937,0.5,schinese,(＾－＾)V,2023-10-29 22:18:32,Recommended,76561198179953419,19,True,9.9,5.62,0,0,0,False
149129700,0.5,schinese,好玩就完了，Ginka可爱捏,2023-10-29 22:15:33,Recommended,76561198802363806,13,True,12.73,12.0,0,0,0,False
149129622,0.5,schinese,88块钱，还没开始玩，这ui就让我产生了一种我上我也行的错觉，明明cg画的这么好，为什么ui搞成这个难绷的样子，对得起你88的价格吗，就拿atri比，atri也就原价73，那ui也没让我感到ginka这种细碎的感觉啊。剧情还没打，打完讨论。,2023-10-29 22:14:29,Not Recommended,76561198892335939,16,True,7.08,0.08,0,0,0,False
149129330,0.5,schinese,没有未来的未来，不是我想要的未来,2023-10-29 22:10:12,Recommended,76561198981660362,3,True,13.2,12.93,0,0,0,False
149128890,0.648949205875396729,schinese,总评： [b]略显遗憾，差强人意，降低期待 [/b] 因为gal入坑作是ATRI所以对这个姊妹作GINKA抱有很高的期待 剧情上：我完全可以认为它是 SUMMER POCKETS+ATRI+魔女的夜宴+千恋万花+HELLO WORLD+君彼的借鉴/（缝合 前面其实还算挺好，从next周目的后半开始就emmm比较让人有点失望？了吧 不过这确实也是这种中短篇视觉小说的通病，为了提高剧情水平所以要加深度但效果却不尽人意 我觉得它比key的LOOPERS（也是后期比较迷）处理的更，遗憾？吧 如果把后半拉长，或者在整体上再精细处理的话它的剧情水平便可与ATRI持平（乃至超过？） 但无论如何它还是一部完整的故事，选项比亚托莉更多，选不好会提前进入分支BE，结局是欣喜的HE 至于其他的所有方面水平比如作画音乐cv表现都与ATRI一致，所以还是很不错的。 [b] 整体上还是会好评，即使它有硬缺陷，但确实能带来感动与欣慰 [/b] 最后：玩gal是给自己玩的，玩完为自己带来了别致的感受那对你就是值得的，不必听别人的指指点点 ,2023-10-29 22:03:23,Recommended,76561199438271126,24,True,12.18,12.08,14,0,1,False
149128541,0.5,schinese,剧情，画面和音乐都没得说，就是节奏太赶了，而且next的剧情和前面有点衔接不上 ,2023-10-29 21:58:07,Recommended,76561199521735963,3,True,16.5,10.87,0,0,0,False
149127302,0.5,schinese,next的剧本篇幅少了很多，显得剧本后期略有割裂感，但是整体内容是没有遗憾的！（姨母笑）,2023-10-29 21:39:44,Recommended,76561198132849582,51,True,9.5,9.5,0,0,0,False
149127296,0.5,schinese,     同样的相互救赎，同样美好的感动。,2023-10-29 21:39:41,Recommended,76561199318886260,1,True,9.22,8.98,0,0,0,False
149126921,0.5,schinese,快出后日谈,2023-10-29 21:34:14,Recommended,76561199148075750,4,True,9.23,9.17,0,0,0,False
149126838,0.5,schinese,凡事都有偶然的凑巧，但结果却又如宿命的必然。 虽然故事简单但也有让我心动的瞬间。,2023-10-29 21:33:03,Recommended,76561199528834031,1,True,10.13,10.1,0,0,0,False
149126649,0.5,schinese,不太行,2023-10-29 21:30:03,Not Recommended,76561198197508045,9,True,11.33,11.32,0,0,0,False
149126550,0.429752081632614136,schinese,一坨,2023-10-29 21:28:20,Not Recommended,76561198986638510,16,True,8.37,8.03,0,0,0,False
149126362,0.5,tchinese,.,2023-10-29 21:25:23,Recommended,76561199163903576,41,True,12.77,12.4,0,0,0,False
149124791,0.54145437479019165,schinese,先批评几句：也许是篇幅原因，后期剧情的一些关键地方处理得有些生硬、仓促，其实故事线的设计是好的，可惜没写出让人惊喜的水平。叙事啥的都还是细节，但有个直击灵魂的问题编剧没回答好：[spoiler] 五年前，银花拯救了流星，五年后，流星该怎么拯救银花？编剧交出的答卷是，流星让银花重拾感情的过程模糊仓促，GINKA直接一刀草草下线，机械降神破除诅咒，全知全能一秒团圆（友哈巴赫：你好），感受不到拯救的一路艰辛，最终的团圆也很难震撼人心。 [/spoiler][strike] 不过我还挺感动的，看着爽就行 [/strike] 当然以上只是说它能够更好，降低期待去推，其实还是不错的一作，原画一如既往地优秀，松本的配乐还算发挥在线，剧情丰富跌宕起伏，情感渲染得也还不错，不枉我熬夜推完，ED放完之后看着标题画面内心还有点空落落的 当然说这么多其实就为了一句：[b]管他那么多的，大银花可爱就行了！ [/b] ,2023-10-29 21:00:18,Recommended,76561198431524123,1,True,13.32,12.2,3,0,0,False
149124085,0.5,schinese,好好好 ,2023-10-29 20:48:49,Recommended,76561199403537233,1,True,8.92,8.75,0,0,0,False
149123499,0.5,schinese,GINKA世界第一可爱！！！ ATRI世界第一可爱！！！,2023-10-29 20:39:14,Recommended,76561198865178282,2,True,18.32,12.37,0,0,0,False
149123364,0.5,schinese,冲着Atri原班人马首发入的，总的来说觉得还行，但结局感觉有点太急了，再就是没有后日谈没有后日谈没有后日谈！我想看甜甜的日常啊摔！ 可以入但感觉等打折比较好。,2023-10-29 20:37:06,Recommended,76561198138172389,1,True,9.88,9.8,0,0,0,False
149122957,0.504938125610351562,schinese,你本来可以变的更好的。😭😭😭,2023-10-29 20:30:13,Not Recommended,76561199246592260,2,True,6.97,5.17,2,0,0,False
149121979,0.503448247909545898,schinese,要是我没玩ATRI，我可能会给你9分，因为我以前只玩过废萌，作画可以，剧情一般 但是很可惜 我推完ginka再推的ATRI 回过头来发现人物塑造根本不是一个级别 你名字叫ginka 后面银华给ginka刀了我直接黑人问号 你要这么玩不如改名叫银华 综上所述 去推推ATRI喵，去推推ATRI谢谢喵 [spoiler]推一次ATRI就要哭三回啊三回[spoiler] ,2023-10-29 20:14:45,Not Recommended,76561199188429419,2,True,5.23,4.92,1,0,0,False
149121839,0.576823174953460693,schinese,[h1]小GINKA可爱捏[/h1] 对这部的期待值可谓是拉满的，毕竟是《ATRI》原班人马制作的新作，但总体推下来之后感觉并没有我期望中的那么好。游戏的作画和音乐都是无可挑剔的，ed很对味有种电影片尾曲的感觉。然后最让我震惊的是为什么都3202了还有画质只有720p的游戏？这下是真画质不如yuan shen了XD  在这里提个醒啊，《GINKA》虽然是《ATRI》的原班人马制作的但是并不是什么《ATRI》的续作，世界观啥的也和《ATRI》没有半毛关系，购买前望周知。  [h2]后期有点杂乱的剧情[/h2] 剧情方面，前期NEXT线之前都很不错，GINKA的卖萌日常和各种剧情反转让人不会觉得无聊，最后回到尘世后打开GINKA的祭神纸偶那段也是直接让我猛男落泪。如果剧情就这样直接结束的话那么无疑是个成功的悲剧。但是我NEXT线来啦！ NEXT线里加了大量的新设定有时候会看得一头雾水需要一定时间去消化。银花人设也很迷和GINKA比起来太过薄弱，黑化那段直接给我看不懂了。结局部分感觉是圆不回来了直接降神让万能の神明力量解决问题，之后也没有男女主的后日谈啥的就给人一种戛然而止的感觉。感觉编剧本来是打算写一个很nb元素很多的作品，但笔力不够驾驭不了最后只能草草结束。  [h2]人活着就是为了可爱的GINKA[/h2] 我就是为了看到大小银花跳儿童舞才活到现在的，这俩可爱能直接消除掉我对这部作品的大部分意见XD 。优缺点参半的作品吧，其实还是不错的，推荐打折后再入，短篇这个价位钱包吃不住。,2023-10-29 20:12:08,Recommended,76561199324681009,56,True,20.4,20.4,10,0,0,False
149121123,0.518072307109832764,schinese,本篇中规中矩，但是next线的观感实在糟糕，推完完全没有酣畅淋漓的快感，只有心累，看在银花这么可爱，还是圆满结局的份上，还是给好评吧,2023-10-29 19:58:39,Recommended,76561198286193723,18,True,6.63,6.63,1,0,0,False
149120946,0.518072307109832764,schinese,没玩完目前看来还可以yusano老师画的小ginka有点像atri画风有点同质化了（,2023-10-29 19:56:40,Recommended,76561198375076372,13,True,7.37,7.3,1,0,0,False
149119792,0.5,schinese,"一个立意很好的甜蜜童话小故事，亦或是作者无法构建足够的世界观，又或是篇幅不够，不可否认的是在逻辑合理性上GINKA确实并不严谨，但是好在它并不想给你一个及其合理的论断然后去找东西填满它，而是顺应剧情的讲了下去理论也是一笔带过，所以我并不想讨论设定上的问题。但这样的故事不就是所谓的童话故事吗，不要需要什么牵强的理论和合理性，他就是一个实现了本应不能在一起的两个恋人的奇幻甜蜜故事。剧情一波三折又不让故事丧失趣味性，很想看下去。优秀的插画和配音，加上暖心的剧情很适合闲来一看。虽然剧情可能不是那么优秀，但我所能感受到的内涵很不错，所以我会给这部作品不低的评分。（感受在后文因为有剧透，虽然我文笔不行但还是想跟你们说说。宅宅特有的分享欲，如果你玩完了这个游戏有闲心，希望能看一下）  说点自己觉得有趣的题外话：op是长谷川育美（喜多郁代）超好听—>ed是青木阳菜（要乐奈），两个季度的黑马音乐番史诗性会面（笑，而且长谷川川育美前段时间还接过一个被称“公主”的角色《月姬》的阿尔奎德（俩公主老婆的会面。并身为邦邦人，一耳听出arisa。  最后想说说自己的感想，有剧透说在后面：GINKA剧情很明确说明了就是那一份爱慕（重要）的感情，而流星（男主）舍命都想留住的GINKA是不是在我们的心中也存在呢，比起生命还重要的那一份悸动是否有被遗忘？ 在生活中我们会遇到很多不如意的事情，但无论发生什么我们心中的""GINKA""都不能消失，这是我觉得作品想表现得内容。 虽然本身想理解为男女之间的感情，不能忘却的那个人、那份感情，但我觉得这对于重要之物太片面了，并且对现实一点的人（指那个中学开始就没谈过恋爱的我），虽不是不能理解，但我的生活中确实这种能双方喜欢的事情我觉得很难遇见，并且很多情况下都有可能是青春男性的错觉所致我几乎没有爱慕之情，而就算有这种GINKA存在也是随着时间的过去消失殆尽，这种太过理想的恋情可能真只存在与恋爱故事之中吧（。 但无论是是恋情的GINKA还是其他重要的GINKA，我希望看完这部作品的你都能回想起自己内心深处的“GINKA”。 也谢谢能看完我这碎碎语，我语文功底很差高考刚及格那种，但是如果我的感受能引起你的共鸣，那我不后悔写下这篇评论。",2023-10-29 19:34:47,Recommended,76561198175727341,16,True,9.95,9.93,0,0,1,False
149119764,0.5,schinese,好评是给ゆさの的，剧情纯纯的♥♥,2023-10-29 19:34:13,Recommended,76561198149091180,20,True,12.6,12.6,0,0,0,False
149119480,0.514407694339752197,schinese,我以为作画够崩了，没想到剧情写的比阳葵画的还崩,2023-10-29 19:29:26,Not Recommended,76561199029012722,13,True,7.68,7.68,1,1,0,False
149119443,0.544295728206634521,schinese,个人观感，主观评价游戏，不针对任何人和事 有点情绪化，对剧情失望，不喜请跳过 部分理解可能有误，欢迎一起讨论，对线勿扰  画面上：界面模糊，能忍 CG：不仔细看细节，总体上还是挺好看的 人物塑造：只有小ginka的塑造是能接受的  剧情：通关后，居然感觉没有next线还好。后面的剧情人物行为逻辑奇怪，本来就对ginka的塑造不那么喜欢，你说跟你走就走，算啥啊。后面直接开刀，最后把原因放在母亲身上，还有一套不明所以的逻辑= 因为不想让男主死，所以不让男主喜欢自己，然后自己来刀 ？？？？ 最后结局也是模糊的，有种Hello World的感觉，相互救赎？？？？  2024.7.12 推完后日谈，可惜内心还是不太能将两个银花合在一起，我暂且将其归为对小ginka描写的过度吧。如果你能接受，这会是一部很好的作品，它的背景设定、音乐、美术，以及副线的描写，都能给你带来极好的体验。,2023-10-29 19:28:55,Not Recommended,76561198974103308,3,True,20.03,19.48,3,0,0,False
149119200,0.5,schinese,😭😭😭😭😭😭😭,2023-10-29 19:24:09,Recommended,76561199141794439,15,True,18.33,16.78,0,0,0,False
149119142,0.523809552192687988,schinese,GINKA和银花都很可爱  我不是很会评价，总之快点去玩,2023-10-29 19:23:16,Recommended,76561198975026041,5,True,14.83,14.83,1,0,1,False
149118497,0.5,schinese,买，狠狠地买,2023-10-29 19:11:05,Recommended,76561199006512104,8,True,17.23,16.73,0,0,0,False
149118037,0.5,schinese,真是可惜，说是说跟亚托莉同一个世界观，但感觉联系不大啊，全程考松本文纪输出。如果我没玩亚托莉的话可能会感觉是一个能打8分的作品，但是跟前者差太远了，毕竟都是前翼社的嘛。虽然ginka的剧情长度我很满意（相比与亚托莉来说），但是剧情质量确实不如亚托莉，当然音乐和插画还是是非常不错的，发挥了正常的水平，还有首发不打折还是稍微有点贵的，但是想了想为了亚托莉还有前翼社还是冲了，从今年春天一直期待到现在，说实话还是有那么一点失望的，但总体上还是一款不错的作品，遂好评,2023-10-29 19:02:42,Recommended,76561199148415178,3,True,14.68,9.92,0,0,0,False
149118026,0.5,schinese,画面崩坏就不多说了，UI也设计的有种krkr移植游戏的感觉，ginka有着不错的人设但是剧情实在是没有连续性割裂感很强，冲着atri续作来的就算了吧，总之没有当年的感觉了。但是也是因为atri我给这部还是打好评希望可以修复崩坏画面，打折再说吧，88并不值。,2023-10-29 19:02:33,Recommended,76561199184057448,4,True,1.28,1.28,0,1,0,False
149118025,0.5,schinese,游戏画面精美 配音十分好 阳葵可爱捏   但是不太推荐原价买 ginka的人物塑造无论是一直为大家担心的老师 还是可爱的阳葵都有自己有特色的一面  但是不推荐,2023-10-29 19:02:32,Not Recommended,76561199026435840,3,True,5.88,5.88,0,0,0,False
149117422,0.5,schinese,7.5/10 如果说一周目能给8分的话，这0.5就扣在next里机械降神的结局，真的是太突兀了。 然后就是2023年了还依然是720p的画面还有偶尔崩坏的立绘，真的很影响观感（这好像是这个画师一直以来的问题了，cg无敌但立绘拉稀），除了女主和老师基本立绘都崩了.......  总的来说还是讲了个不错的故事，但打完之后还是有点落寞，感觉还是太短了，日常的部分不够多，主线推的太快了，就算是流水账日常也行啊这样还能多塑造一下女主不至于被这么多人诟病大银花塑造不如小银花（不过我更喜欢大银花所以结局我没怎么感到不适）,2023-10-29 18:52:00,Recommended,76561198422227893,31,True,8.57,8.2,0,0,0,False
149117160,0.5,schinese,别把Ginka当成个体，否则就是be,2023-10-29 18:46:58,Recommended,76561198365558180,13,True,18.52,12.8,0,0,0,False
149116979,0.5,schinese,你给我你给我 你把我的小银花还给我 忘掉梦境那种事 不要啊,2023-10-29 18:43:41,Recommended,76561198417517612,16,True,5.28,5.28,0,0,0,False
149115171,0.5,schinese,银花好看捏,2023-10-29 18:09:19,Recommended,76561198866337331,8,True,11.5,6.83,0,0,0,False
149115046,0.5,schinese,小ginka可爱的 后面剧情有点乱了 还不错吧,2023-10-29 18:06:31,Recommended,76561198349202477,4,True,7.3,7.28,0,0,0,False
149114500,0.515625,schinese,《剧透预警》 细看GINKA这部作品中的角色其实你会发现，GINKA想要传达的主题是“走出遗憾”，流星的遗憾是没能好好的告诉银花自己的感情与心脏病，银花的遗憾是没能救下流星，老师的遗憾是自己的自私无意导致了学生受伤，草二的遗憾是自己没有尽责确保夏日祭的安全，凛姐的遗憾是没能走出去看看，银花母亲的遗憾是银花不能普通地成长。但在剧情的一步步推进中，他们都一点一点地走出过去的阴影，开始正视自己，与银花相守，拯救流星，减少酗酒，和好释怀，热爱家人。每个人都有着遗憾，并在朋友的鼓励下一点点地重新站起，在故事的最后，神明的遗憾被花填补了，于是神明再一次重塑了世界，把遗憾变成了梦，为岛上坚强的人们送上全新未来的告别礼。 当然，现实可没有修改遗憾的机会，但遗憾终归过去，就让它如梦般消散，去迎接未来。我相信这就是GINKA所想表达的,2023-10-29 17:55:07,Recommended,76561198276207481,6,True,9.33,7.37,1,0,0,False
149114322,0.511811017990112305,schinese,中文翻译有些地方字用的不准，但是都是小问题 剧情还好，虽然一开始越玩越难受，但是最后的结局还好。可以接受（一直做梦那段玩的我是真的难受，跟玩心跳文学部似的）,2023-10-29 17:51:47,Recommended,76561198999035040,11,True,13.47,12.7,1,0,0,False
149113150,0.491803258657455444,schinese,优点的话，首先是音乐插图和Ginka的人设都特别棒！日常部分写的很萌，可爱能量摄入过多要昏倒了糟糕！！ 再往下看呢，由于个人喜好，所有与古老传统与旧时代相关的作品在我这里都有很大的加分，作品对于某些“迷信”比起批判来说更多是对自然的尊崇敬畏，我喜欢这样的感觉。其中有一些解释看到的时候还是蛮触动我的wwww 缺点的话....其实后边剧情我没太捋明白，前面埋了很大的伏笔感觉最后收回来的有些急促了。玩完本篇差不多了，next目前给我体验感是远不如本篇的。 总体而言的话推的蛮开心的ww,2023-10-29 17:27:59,Recommended,76561199485700741,7,True,14.32,5.73,0,0,0,False
149113122,0.491803258657455444,schinese,不好不坏吧，值得一品！,2023-10-29 17:27:29,Recommended,76561199170644751,7,True,12.77,8.85,0,0,0,False
149112993,0.57300865650177002,schinese,我的评价是不推荐。 剧情的走向很奇怪，云里雾里。至少我作为理科生是这么想的。 yusano的插画很好看，音乐也不错，编剧挑错了。 以及因为Atri，对本作抱了一些期望，有一种落差感。 有一种被奈须蘑菇的剧本绕晕的感觉，但是我在看完魔法使之夜和空之境界后很畅快，有余音绕梁之感，《GINKA》却没有。我只是被混沌的逻辑与设定绕晕了而已。,2023-10-29 17:25:03,Not Recommended,76561198987000730,4,True,17.33,17.33,8,0,0,False
149112627,0.523809552192687988,japanese,ロリ,2023-10-29 17:17:51,Recommended,76561198890385127,12,True,22.02,8.63,2,0,0,False
149112472,0.5,schinese,"画师没得说,但故事前期太过刻意,既视感太强,导致后面剧情太猜了,把前面的铺垫搞得就像填空题一样",2023-10-29 17:14:18,Recommended,76561198325026973,50,True,18.58,18.5,0,0,0,False
149111849,0.5,schinese,神中神,2023-10-29 17:00:50,Recommended,76561198365407495,4,True,10.93,7.55,0,0,0,False
149111681,0.5,schinese,超赞,2023-10-29 16:57:23,Recommended,76561199041951995,11,True,18.43,18.4,0,0,0,False
149111458,0.5,schinese,献出心脏吧,2023-10-29 16:52:36,Recommended,76561198943109362,12,True,35.13,0.7,0,0,0,False
149110923,0.5,schinese,虽然有很多槽点但能让我开心一阵我觉得就是好作品,2023-10-29 16:45:18,Recommended,76561199348006313,9,True,13.87,7.7,0,0,0,False
149110112,0.549488067626953125,schinese,十分甚至九分的好，就是有点小贵。,2023-10-29 16:35:00,Recommended,76561199140534588,7,True,10.47,10.43,3,0,1,False
149109834,0.5,schinese,给舍友唆了一下午牛子才给我买的,2023-10-29 16:31:29,Recommended,76561199199144615,6,True,10.97,10.83,0,0,0,False
149109220,0.533678770065307617,schinese,《Ginka》好像和《去月球》互为表里，一个是制造梦，另一个是实现梦        前半部分的对于情节和人物塑造只能给出及格分，到next之后即使有些谜语，但是悉究之后仍然能为每个人的行为逻辑找到依据。而最为关键的应该是“梦”这一部分，最有张力，也是从这时候开始我才感受到为什么是《Atri》的“精神续作”：追逐过去的某个美好的幻象或者记忆，到达一个“夏天”。在atri里是结局处夏生来到电子之海，拾起与萝卜子的联系；在ginka这里则是两个人的梦境，都在五年前[spoiler]（六年前）[/spoiler]的那一个星月夜互相寻找。      “时间啊停滞吧，你是多么美丽。”  从《浮士德》见到这句话，再在atri里见到这一句悲鸣，才顿时感受到有的美好的事情多么短暂，然而却是余下一生去追逐的。拥有的人恒有之然而沉湎于逝去，未有之人哀叹之则梦想得到。《Ginka》是一个[spoiler]从未拥有过完整的[/spoiler]少年的梦也好，是奇迹真正发生的故事也罢，你是能体验到制作组所创造的那个夏天的，并非只是海滩，夏日祭，泳装那么堆叠的夏天，而是一种始终盘亘在故事背景中的夏天，像是过曝的照片一样真真假假，像你的记忆里面一样的。        所幸，这是一个happy end，在结束之前的一切是一场噩梦，醒来之后，迎来了有着纯粹恋心的恋人的手。还是很美好啊！       而且88元这么多精美插画，再怎么想也不亏吧（,2023-10-29 16:23:46,Recommended,76561199505851963,7,True,12.27,11.82,2,0,0,False
149108845,0.5,schinese,好，但不推荐原价购买,2023-10-29 16:19:05,Recommended,76561198425752835,19,True,6.03,2.9,0,0,0,False
149108828,0.504716992378234863,schinese,这剧情太失望了，看得出来很想要模仿ATRI但是模仿不上来的感觉，88不是很值就当是买脆脆君的花费吧,2023-10-29 16:18:54,Recommended,76561199079077875,14,True,10.42,10.35,1,0,0,False
